paper_id,has_pdf,dataset;method,number_citations,booktitle,pdf_url,year,title,type,authors
conf_sigir_ShaniT13,false,1;1,-1,SIGIR,http://doi.acm.org/10.1145/2484028.2484112,2013,'Displaying relevance scores for search results',inproceedings,Guy Shani;Noam Tractinsky
conf_sigir_Meij08,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/1390334.1390573,2008,'Towards a combined model for search and navigation of annotated documents',inproceedings,Edgar Meij
conf_sigir_ChoudhariDJMMPR02,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/564376.564499,2002,'Yellowpager: a tool for ontology-based mining of service directories from web sources',inproceedings,Prashant Choudhari;Hasan Davulcu;Abhishek Joglekar;Akshay More;Saikat Mukherjee;Supriya Patil;I. V. Ramakrishnan
conf_sigir_MoghaddamE12,false,2;9,-1,SIGIR,http://doi.acm.org/10.1145/2348283.2348533,2012,'Aspect-based opinion mining from product reviews',inproceedings,Samaneh Moghaddam;Martin Ester
conf_sigir_Hiemstra02,false,2;0,-1,SIGIR,http://doi.acm.org/10.1145/564376.564385,2002,'Term-specific smoothing for the language modeling approach to information retrieval: the importance of a query term',inproceedings,Djoerd Hiemstra
conf_sigir_CrestaniR95,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/215206.215373,1995,'Probability kinematics in information retrieval',inproceedings,Fabio Crestani;C. J. van Rijsbergen
conf_sigir_LiKG16,true,3;4,35,SIGIR,http://arxiv.org/pdf/1502.03473v7,2016,'Collaborative filtering bandits',inproceedings,Shuai Li;Alexandros Karatzoglou;Claudio Gentile
conf_sigir_LagunA12,false,2;6,-1,SIGIR,http://doi.acm.org/10.1145/2348283.2348509,2012,'Re-examining search result snippet examination time forrelevance estimation',inproceedings,Dmitry Lagun;Eugene Agichtein
conf_sigir_VogtC98,false,0;1,-1,SIGIR,http://doi.acm.org/10.1145/290941.290991,1998,'Predicting the performance of linearly combined ir systems',inproceedings,Christopher C. Vogt;Garrison W. Cottrell
conf_sigir_LiWZSM16,false,5;10,-1,SIGIR,http://doi.acm.org/10.1145/2911451.2911499,2016,'Topic modeling for short texts with auxiliary word embeddings',inproceedings,Chenliang Li;Haoran Wang;Zhiqian Zhang;Aixin Sun;Zongyang Ma
conf_sigir_JinCS04,false,2;6,-1,SIGIR,http://doi.acm.org/10.1145/1008992.1009051,2004,'An automatic weighting scheme for collaborative filtering',inproceedings,Rong Jin;Joyce Y. Chai;Luo Si
conf_sigir_Abou-AssalehG07,false,0;1,-1,SIGIR,http://doi.acm.org/10.1145/1277741.1277979,2007,'Geographic ranking for a local search engine',inproceedings,Tony Abou-Assaleh;Weizheng Gao
conf_sigir_HoenkamG00,false,1;1,-1,SIGIR,http://doi.acm.org/10.1145/345508.345667,2000,'Finding relevant passages using noun-noun compounds: coherence vs. proximity',inproceedings,Eduard Hoenkamp;Rob de Groot
conf_sigir_YanLZYCCFM05,false,3;6,-1,SIGIR,http://doi.acm.org/10.1145/1076034.1076058,2005,'Ocfs: optimal orthogonal centroid feature selection for text categorization',inproceedings,Jun Yan;Ning Liu;Benyu Zhang;Shuicheng Yan;Zheng Chen;QianSheng Cheng;Weiguo Fan;Wei-Ying Ma
conf_sigir_Ghorab11,false,0;1,-1,SIGIR,http://doi.acm.org/10.1145/2009916.2010181,2011,'Improving query and result list adaptation in personalized multilingual information retrieval',inproceedings,M. Rami Ghorab
conf_sigir_AlonsoGB07,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/1277741.1277976,2007,'Search results using timeline visualizations',inproceedings,Omar Alonso;Michael Gertz;Ricardo A. Baeza-Yates
conf_sigir_CarmelMMMS03,false,3;5,-1,SIGIR,http://doi.acm.org/10.1145/860435.860464,2003,'Searching xml documents via xml fragments',inproceedings,David Carmel;Yoëlle S. Maarek;Matan Mandelbrod;Yosi Mass;Aya Soffer
conf_sigir_CormackL06,false,2;4,-1,SIGIR,http://doi.acm.org/10.1145/1148170.1148262,2006,'Statistical precision of information retrieval evaluation',inproceedings,Gordon V. Cormack;Thomas R. Lynam
conf_sigir_SwanA00a,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/345508.345674,2000,'Timemine: visualizing automatically constructed timelines',inproceedings,Russell C. Swan;James Allan
conf_sigir_ElsasC09,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/1571941.1572092,2009,'It pays to be picky: an evaluation of thread retrieval in online forums',inproceedings,Jonathan L. Elsas;Jaime G. Carbonell
conf_sigir_GollinsS01,false,6;18,-1,SIGIR,http://doi.acm.org/10.1145/383952.383965,2001,'Improving cross language information retrieval with triangulated translation',inproceedings,Tim Gollins;Mark Sanderson
conf_sigir_MagdyJ10,false,1;4,-1,SIGIR,http://doi.acm.org/10.1145/1835449.1835551,2010,'Pres: a score metric for evaluating recall-oriented information retrieval applications',inproceedings,Walid Magdy;Gareth J. F. Jones
conf_sigir_KatoOT12,false,5;11,-1,SIGIR,http://doi.acm.org/10.1145/2348283.2348392,2012,'Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points',inproceedings,Makoto P. Kato;Hiroaki Ohshima;Katsumi Tanaka
conf_sigir_SakaiJ01,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/383952.383987,2001,'Generic summaries for indexing in information retrieval',inproceedings,Tetsuya Sakai;Karen Sparck Jones
conf_sigir_Dubin95,false,0;2,-1,SIGIR,http://doi.acm.org/10.1145/215206.215360,1995,'Document analysis for visualization',inproceedings,David Dubin
conf_sigir_JiangLSLLMW16,false,1;9,-1,SIGIR,http://doi.acm.org/10.1145/2911451.2914713,2016,'Retweeting behavior prediction based on one-class collaborative filtering in social networks',inproceedings,Bo Jiang;Jiguang Liang;Ying Sha;Rui Li;Wei Liu;Hongyuan Ma;Lihong Wang
conf_sigir_LuoOTW13,false,2;1,-1,SIGIR,http://doi.acm.org/10.1145/2484028.2484158,2013,'Who will retweet me?: finding retweeters in twitter',inproceedings,Zhunchen Luo;Miles Osborne;Jintao Tang;Ting Wang
conf_sigir_SantosMO11,false,3;6,-1,SIGIR,http://doi.acm.org/10.1145/2009916.2009997,2011,'Intent-aware search result diversification',inproceedings,Rodrygo L. T. Santos;Craig Macdonald;Iadh Ounis
conf_sigir_BalogWR08,false,0;3,-1,SIGIR,http://doi.acm.org/10.1145/1390334.1390399,2008,'A few examples go a long way: constructing query models from elaborate query formulations',inproceedings,Krisztian Balog;Wouter Weerkamp;Maarten de Rijke
conf_sigir_Shah08,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/1390334.1390571,2008,'Understanding system implementation and user behavior in a collaborative information seeking environment',inproceedings,Chirag Shah
conf_sigir_JiangN13,false,5;6,-1,SIGIR,http://doi.acm.org/10.1145/2484028.2484124,2013,'Mining web search topics with diverse spatiotemporal patterns',inproceedings,Di Jiang;Wilfred Ng
conf_sigir_HaiCCLC14,false,3;9,-1,SIGIR,http://doi.acm.org/10.1145/2600428.2609570,2014,'Coarse-to-fine review selection via supervised joint aspect and sentiment model',inproceedings,Zhen Hai;Gao Cong;Kuiyu Chang;Wenting Liu;Peng Cheng
conf_sigir_YiA10,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/1835449.1835521,2010,'A content based approach for discovering missing anchor text for web search',inproceedings,Xing Yi;James Allan
conf_sigir_DingLP06,false,1;1,-1,SIGIR,http://doi.acm.org/10.1145/1148170.1148295,2006,'Nmf and plsi: equivalence and a hybrid algorithm',inproceedings,Chris H. Q. Ding;Tao Li;Wei Peng
conf_sigir_EironM03,false,0;2,-1,SIGIR,http://doi.acm.org/10.1145/860435.860550,2003,'Analysis of anchor text for web search',inproceedings,Nadav Eiron;Kevin S. McCurley
conf_sigir_NavarroB95,false,0;2,-1,SIGIR,http://doi.acm.org/10.1145/215206.215336,1995,'A language for queries on structure and contents of textual',inproceedings,Gonzalo Navarro;Ricardo A. Baeza-Yates
conf_sigir_WangSE11,false,2;2,-1,SIGIR,http://doi.acm.org/10.1145/2009916.2010117,2011,'Words-of-interest selection based on temporal motion coherence for video retrieval',inproceedings,Lei Wang;Dawei Song;Eyad Elyan
conf_sigir_DostertT71,false,1;1,-1,SIGIR,http://doi.acm.org/10.1145/511285.511289,1971,'How features resolve syntactic ambiguity',inproceedings,Bozena H. Dostert;Frederick B. Thompson
conf_sigir_CallanLC95,false,1;3,-1,SIGIR,http://doi.acm.org/10.1145/215206.215328,1995,'Searching distributed collections with inference networks',inproceedings,James P. Callan;Zhihong Lu;W. Bruce Croft
conf_sigir_CormackLP99,false,0;1,-1,SIGIR,http://doi.acm.org/10.1145/312624.312692,1999,'Estimating precision by random sampling (poster abstract)',inproceedings,Gordon V. Cormack;Ondrej Lhoták;Christopher R. Palmer
conf_sigir_Das-GuptaK83,false,3;4,-1,SIGIR,http://doi.acm.org/10.1145/511793.511809,1983,'A study of the overlap among document representations',inproceedings,Padima Das-Gupta;Jeffrey Katzer
conf_sigir_McAlpineI89,false,2;13,-1,SIGIR,http://doi.acm.org/10.1145/75334.75341,1989,'Integrated information retrieval in a knowledge worker support system',inproceedings,Gordon McAlpine;Peter Ingwersen
conf_sigir_WillieB95,false,2;2,-1,SIGIR,http://doi.acm.org/10.1145/215206.215361,1995,'Improving the information search interface: the case for two search models',inproceedings,Sylvia Willie;Peter Bruza
conf_sigir_Jia11,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/2009916.2010179,2011,'Efficient and effective solutions for search engines',inproceedings,Xiang-Fei Jia
conf_sigir_PhamMM10,false,2;3,-1,SIGIR,http://doi.acm.org/10.1145/1835449.1835587,2010,'Spatial relationships in visual graph modeling for image categorization',inproceedings,Trong-Ton Pham;Philippe Mulhem;Loïc Maisonnasse
conf_sigir_ChieuL04,false,0;1,-1,SIGIR,http://doi.acm.org/10.1145/1008992.1009065,2004,'Query based event extraction along a timeline',inproceedings,Hai Leong Chieu;Yoong Keok Lee
conf_sigir_Thomas08,false,0;1,-1,SIGIR,http://doi.acm.org/10.1145/1390334.1390531,2008,'Generalising multiple capture-recapture to non-uniform sample sizes',inproceedings,Paul Thomas
conf_sigir_RonenGKB14,false,4;3,-1,SIGIR,http://doi.acm.org/10.1145/2600428.2609596,2014,'Recommending social media content to community owners',inproceedings,Inbal Ronen;Ido Guy;Elad Kravi;Maya Barnea
conf_sigir_XuJW09,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/1571941.1571954,2009,'Query dependent pseudo-relevance feedback based on wikipedia',inproceedings,Yang Xu;Gareth J. F. Jones;Bin Wang 0004
conf_sigir_CuiKC05,false,6;12,-1,SIGIR,http://doi.acm.org/10.1145/1076034.1076101,2005,'Generic soft pattern models for definitional question answering',inproceedings,Hang Cui;Min-Yen Kan;Tat-Seng Chua
